target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse
1159_3.png,1159_3,1159,0,initial_expansion,detail_focus,5,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, blond messy hair, intense expression, silver shoulder armor, teal ghostly smoke on the left, orange fire spirit on the right, glowing curved flame blade crossing the lower body",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_3/candidate_005.png,0.9076815843582153,0.6611548066139221,0.058855246752500534
1159_3.png,1159_3,1159,0,initial_expansion,compact_full,6,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, centered upper-body character portrait, frontal view, symmetrical heroic pose, character fills most of the frame, dark smoky gray background with large abstract elemental spirit shapes behind the character",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_3/candidate_006.png,0.9133186340332031,0.6505686640739441,0.05547651648521423
1159_3.png,1159_3,1159,0,initial_expansion,photo_realism,7,"a serious blond male anime warrior wearing futuristic silver armor, holding a glowing orange fire sword, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_3/candidate_007.png,0.8696854114532471,0.6661966443061829,0.0423843078315258
1159_7.png,1159_7,1159,0,initial_expansion,vlm_only,1,a pile of wood blocks with a feather on top,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_7/candidate_001.png,0.7332390546798706,0.6655651330947876,0.044844791293144226
1159_7.png,1159_7,1159,0,initial_expansion,subject_only,2,a small hedgehog-like creature with very long spiky orange fur emerging from the top of a carved wooden cube,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_7/candidate_002.png,0.7998450994491577,0.524689257144928,0.029720492660999298
1159_7.png,1159_7,1159,0,initial_expansion,subject_composition,3,"a small hedgehog-like creature with very long spiky orange fur emerging from the top of a carved wooden cube, square centered composition, cube viewed from slightly above, creature face centered near the top front edge",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_7/candidate_003.png,0.8159407377243042,0.49439752101898193,0.030663179233670235
1159_7.png,1159_7,1159,0,initial_expansion,subject_background,4,"a small hedgehog-like creature with very long spiky orange fur emerging from the top of a carved wooden cube, plain warm brown studio background and matching brown floor, minimal environment",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_7/candidate_004.png,0.8388781547546387,0.48336175084114075,0.030422067269682884
1159_7.png,1159_7,1159,0,initial_expansion,detail_focus,5,"a small hedgehog-like creature with very long spiky orange fur emerging from the top of a carved wooden cube, orange spiky fur radiating outward like a sunburst, tiny dark eyes, small snout, pale carved wooden cube with rough vertical grooves and blocky texture",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_7/candidate_005.png,0.8979278206825256,0.49642881751060486,0.0308188796043396
1159_7.png,1159_7,1159,0,initial_expansion,compact_full,6,"a small hedgehog-like creature with very long spiky orange fur emerging from the top of a carved wooden cube, square centered composition, cube viewed from slightly above, creature face centered near the top front edge, plain warm brown studio background and matching brown floor, minimal environment",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_7/candidate_006.png,0.8367997407913208,0.46113401651382446,0.03287849947810173
1159_7.png,1159_7,1159,0,initial_expansion,photo_realism,7,"a small hedgehog-like creature with very long spiky orange fur emerging from the top of a carved wooden cube, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/1159_7/candidate_007.png,0.8355579376220703,0.4951631724834442,0.028356993570923805
7836.png,7836,7836,0,initial_expansion,vlm_only,1,a man in a space suit standing on the edge of a planet,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/7836/candidate_001.png,0.898566484451294,0.6860013008117676,0.024341920390725136
7836.png,7836,7836,0,initial_expansion,subject_only,2,a lone astronaut standing on a dark alien planet looking up at enormous planets and a star-filled galaxy,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/7836/candidate_002.png,0.9314942955970764,0.7408604025840759,0.020259207114577293
7836.png,7836,7836,0,initial_expansion,subject_composition,3,"a lone astronaut standing on a dark alien planet looking up at enormous planets and a star-filled galaxy, small astronaut centered near the bottom, huge diagonal planet dominating the upper half, dramatic vast scale",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/7836/candidate_003.png,0.919609785079956,0.6718964576721191,0.020612644031643867
7836.png,7836,7836,0,initial_expansion,subject_background,4,"a lone astronaut standing on a dark alien planet looking up at enormous planets and a star-filled galaxy, deep outer space filled with stars, blue nebula clouds, massive planets and curved planetary horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/7836/candidate_004.png,0.9360623359680176,0.7545238137245178,0.02143329568207264
7836.png,7836,7836,0,initial_expansion,detail_focus,5,"a lone astronaut standing on a dark alien planet looking up at enormous planets and a star-filled galaxy, white astronaut suit, tiny human silhouette, cracked rocky alien ground, enormous reddish planet crossing diagonally above, blue star clusters and dark space atmosphere",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/7836/candidate_005.png,0.9099311828613281,0.6943864822387695,0.020728401839733124
7836.png,7836,7836,0,initial_expansion,compact_full,6,"a lone astronaut standing on a dark alien planet looking up at enormous planets and a star-filled galaxy, small astronaut centered near the bottom, huge diagonal planet dominating the upper half, dramatic vast scale, deep outer space filled with stars, blue nebula clouds, massive planets and curved planetary horizon",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/7836/candidate_006.png,0.8955225348472595,0.671312689781189,0.024449989199638367
7836.png,7836,7836,0,initial_expansion,photo_realism,7,"a lone astronaut standing on a dark alien planet looking up at enormous planets and a star-filled galaxy, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/7836/candidate_007.png,0.9410473108291626,0.7322620153427124,0.020521165803074837
9338.png,9338,9338,0,initial_expansion,vlm_only,1,a painting of a mouse with a colorful background,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/9338/candidate_001.png,0.7818275690078735,0.7367118000984192,0.05964161455631256
9338.png,9338,9338,0,initial_expansion,subject_only,2,"a cute small hamster-like fantasy creature with colorful dragon scales, horns and tiny wings",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/9338/candidate_002.png,0.8150637149810791,0.7237052917480469,0.04000118747353554
9338.png,9338,9338,0,initial_expansion,subject_composition,3,"a cute small hamster-like fantasy creature with colorful dragon scales, horns and tiny wings, centered character portrait, creature sitting upright, three-quarter side view facing left, body fills most of the frame",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/9338/candidate_003.png,0.8045101165771484,0.737003743648529,0.043470364063978195
9338.png,9338,9338,0,initial_expansion,subject_background,4,"a cute small hamster-like fantasy creature with colorful dragon scales, horns and tiny wings, abstract painterly background with swirling colorful smoke and flame-like shapes",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/9338/candidate_004.png,0.8600916266441345,0.7161785960197449,0.044617295265197754
9338.png,9338,9338,0,initial_expansion,detail_focus,5,"a cute small hamster-like fantasy creature with colorful dragon scales, horns and tiny wings, large glossy black eye, orange furry face, white belly, blue and red scales, small horns, tiny wings, rainbow colors, yellow and green swirling flame shapes behind the creature",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/9338/candidate_005.png,0.8192214369773865,0.7215280532836914,0.05169707536697388
9338.png,9338,9338,0,initial_expansion,compact_full,6,"a cute small hamster-like fantasy creature with colorful dragon scales, horns and tiny wings, centered character portrait, creature sitting upright, three-quarter side view facing left, body fills most of the frame, abstract painterly background with swirling colorful smoke and flame-like shapes",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/9338/candidate_006.png,0.881463885307312,0.7180142402648926,0.04424694553017616
9338.png,9338,9338,0,initial_expansion,photo_realism,7,"a cute small hamster-like fantasy creature with colorful dragon scales, horns and tiny wings, realistic photography",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260602-215215_round0_initial_prompt_expansion_low_vram/9338/candidate_007.png,0.7672886252403259,0.7483066916465759,0.043588172644376755
