target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse,clip_norm,lpips_norm,mse_norm,score
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,7,A wide-angle view of a palm tree in shallow ocean water during soft sunset with a cinematic style and detailed atmosphere.,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_29/candidate_007.png,0.9171441793441772,0.7315607666969299,0.06608575582504272,0.8183003822489143,0.7522960516033755,0.3841921824772429,0.5698125522353826
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,2,"a tall palm tree rises from shallow ocean water at sunset, surrounded by vast tropical seascape, waves and distant island on the right",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_29/candidate_002.png,0.9137868285179138,0.7116105556488037,0.0743441954255104,0.6823830971768173,0.5273802081509708,0.684495064132078,0.5617899589148125
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,9,"a tall palm tree stands in shallow ocean water during warm sunset with soft sunlight, surrounded by turquoise waves and cloudy pastel sky",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_29/candidate_009.png,0.9094293117523193,0.7026110291481018,0.06816142052412033,0.5059756023738669,0.42592082565648076,0.45966989020872784,0.5366524819034684
1159_29.png,1159_29,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,11,"a tall palm tree emerges from ocean water during a soft sunset, with gentle waves and a distant island on the horizon under a cloudy pastel sky",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_29/candidate_011.png,0.896930992603302,0.7535322904586792,0.07284098863601685,0.0,0.9999998872614215,0.6298337294917586,0.03701667214625553
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,3,"a frontal, symmetrical heroic pose anime warrior with blond messy hair, silver shoulder armor, teal ghostly smoke and orange fire spirit",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_003.png,0.8924001455307007,0.6080840229988098,0.05866461247205734,0.9999999197017336,0.10830575721015098,0.40284212622912824,0.9163934443438936
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,9,"serious blond anime warrior with futuristic silver armor, holding a glowing orange fire sword, with teal ghostly smoke and orange fire spirit surrounding him",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_009.png,0.8844159841537476,0.6115294098854065,0.047443170100450516,0.935888487961381,0.1476787705730991,0.02406932559986239,0.9064658031914646
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,5,"A blond male anime warrior in silver futuristic armor displays a serious expression, holding a glowing orange fire sword.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_005.png,0.8473325967788696,0.5986065864562988,0.05013294517993927,0.6381153160352372,0.0,0.11486100871705467,0.8075715571459132
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,4,"an anime warrior with blond messy hair, silver armor, teal ghostly smoke, orange fire spirit, glowing curved flame blade",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_004.png,0.8533502221107483,0.6177802681922913,0.04673009738326073,0.6864358042479869,0.2191120045603508,0.0,0.7555731002998531
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,8,"Blond anime warrior in silver armor, serious expression, grasping a glowing orange fire sword, in a dark smoky environment.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_008.png,0.8442260026931763,0.6081559658050537,0.05220013111829758,0.6131699040794083,0.1091279014757568,0.18463758300794897,0.7444700331486066
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,11,"anime fantasy warrior, a blond man with messy hair, in futuristic silver armor, holding an orange fire sword, on a dark smoky background with large spirit shapes",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_011.png,0.8809368014335632,0.6522762775421143,0.058385953307151794,0.9079512538617325,0.6133237090231239,0.3934361596147693,0.6693025273601397
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,12,"serious blond anime warrior in a dramatic heroic pose, with futuristic silver armor, holding a glowing orange fire sword, against a dark smoky background, with teal and orange elements surrounding him",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_012.png,0.8652139902114868,0.6749595403671265,0.06710365414619446,0.7816998054202839,0.8725423221196271,0.687696723676238,0.47306330149466735
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,10,"blond anime warrior in medieval-style silver armor, with glowing orange fire sword, and dark smoky background of elemental spirits behind him",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_010.png,0.8431587815284729,0.6563647389411926,0.066111721098423,0.6046003031379441,0.6600456159085419,0.6542146412398678,0.47286044108156855
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,6,"A blond anime warrior in futuristic silver armor holds a glowing orange fire sword, set in a dark smoky background.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_006.png,0.8438408970832825,0.6592196822166443,0.06405554711818695,0.6100775727930191,0.6926711884304867,0.5848097687391937,0.4694893341503955
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,2,"a centered anime warrior with blond messy hair, glowing orange fire sword, dark smoky background with elemental shapes",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_002.png,0.88105309009552,0.6861128807067871,0.07635587453842163,0.9088850316576998,0.9999998857225193,0.9999996624562261,0.4544425952942196
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,1,"a serious blond male anime warrior in futuristic silver armor, central upper-body portrait, frontal, symmetrical heroic pose",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_001.png,0.7758848071098328,0.6316966414451599,0.05881791189312935,0.06440195102387503,0.3781448122199315,0.4080166527410863,0.3401413853498563
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,7,"Futuristic silver armor-clad, serious expression, blond anime warrior holds a glowing orange fire sword.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_3/candidate_007.png,0.767864465713501,0.656578779220581,0.055231306701898575,0.0,0.6624916142994206,0.2869530275808017,0.2063080515221516
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,8,"small, long-furred hedgehog-like creature emerging from top of wooden cube with grooves, tiny eyes, small snout, studio setup with warm brown background and floor",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_008.png,0.8470156192779541,0.5149636268615723,0.028392823413014412,0.6748488088282864,0.0,0.0,0.8374244044141431
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,11,"a hedgehog-like creature with long, spiky, orange fur, situated on top of a pale, carved wooden cube, on a warm brown studio background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_011.png,0.8801528811454773,0.5545392036437988,0.04732143133878708,0.9153572780469216,0.37827369910076153,0.5125547905851923,0.7551136803246369
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,4,"A hedgehog-like being in orange fur with long, spiky quills emerges from the top of a wooden cube, with a shallow depth of field and warm, diffuse lighting.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_004.png,0.8918149471282959,0.5723391175270081,0.04911613464355469,0.9999999274205364,0.5484099249182071,0.5611523303591144,0.724520760707074
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,5,"small hedgehog-like creature emerging from top of carved wooden cube, orange spiky fur radiating outward, tiny dark eyes, small snout, rough vertical grooves on cube surface",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_005.png,0.8577345609664917,0.582794725894928,0.046415187418460846,0.7526463126612933,0.648347360459467,0.48801523307396794,0.5681826888394631
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,9,"a small, hedgehog-like creature with very long, spiky orange fur emerging from a carved, pale wooden cube against a plain warm brown background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_009.png,0.8560471534729004,0.5851530432701111,0.04973701015114784,0.74039919958194,0.6708887738688794,0.5779645923607266,0.5440476310073455
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,6,"hedgehog-like creature with long spiky orange fur, dark eyes, snout emerging from carved wooden cube with rough vertical grooves, brown background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_006.png,0.880089282989502,0.6101271510124207,0.049123018980026245,0.9148956860421293,0.9095978183234654,0.5613387465843506,0.5374748410332435
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,7,"hedgehog creature with very long spiky orange fur, tiny dark eyes, small snout, pale carved wooden cube viewed from top, brown studio setup, warm soft light",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_007.png,0.8433442711830139,0.5864553451538086,0.047943372279405594,0.6482023612789127,0.6833365154040927,0.5293959027169006,0.49782698420612925
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,12,"a small, hedgehog-like creature with spiky, orange fur emerging from a carved wooden cube in a simple, warm, brown studio setting",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_012.png,0.8184719085693359,0.5763931274414062,0.04830675199627876,0.46768008753217044,0.5871592104927201,0.5392356128221133,0.44505279828678584
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,10,"a small, spiky, orange-furred creature emerging from the top of a carved wooden cube on a warm brown studio background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_010.png,0.7591111063957214,0.559288501739502,0.041484590619802475,0.03684256934970142,0.4236687307052194,0.3545029843387931,0.31350349395888366
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,1,"A small hedgehog-like creature with very long spiky orange fur emerges from the top of a carved wooden cube, viewed from slightly above, with close-up focus on its face.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_001.png,0.7691692113876343,0.568297266960144,0.046336039900779724,0.1098437558845526,0.5097768615631633,0.485872051731237,0.30242392814388736
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,3,"A small spiky creature in orange fur emerges from the top of a wooden cube on a warm brown studio background, with gentle shadows and soft light.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_003.png,0.7540349364280701,0.5668082237243652,0.04669203609228134,0.0,0.4955441974122777,0.4955118284173923,0.25223113819334975
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,2,"A miniature hedgehog emerges from a wooden cube with spiky orange fur radiating outward in a sunburst pattern, under warm soft studio lighting.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/1159_7/candidate_002.png,0.7726645469665527,0.6195851564407349,0.06532273441553116,0.1352127140335967,0.9999999044173883,0.9999997292168591,0.06760642232815713
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,1,"A lone astronaut stands on a dark alien planet, gazing up at enormous planets and a star-filled galaxy, with a huge diagonal planet dominating the upper half, against a deep outer space background filled with stars and blue nebula clouds.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/7836/candidate_001.png,0.9241178035736084,0.6899102330207825,0.029678579419851303,0.9999998413502286,0.3148952261106231,0.6914789797415242,0.8048939322567127
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,7,A close-up look at an astronaut standing on a dark space planet's edge. Crackled rocky terrain and a reddish planet dominate the scene. The vast galaxy shines bright with numerous blue star clusters.,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/7836/candidate_007.png,0.9018340706825256,0.6704442501068115,0.01947011798620224,0.6464689281706966,0.18972247171596174,0.0,0.7473454753989636
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,8,An astronaut stands near the bottom of the frame on a dark alien world's surface. Enormous celestial bodies and star clusters fill the upper half. The deep space environment is characterized by dramatic cosmos backlighting.,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/7836/candidate_008.png,0.8882589340209961,0.6409399509429932,0.026502499356865883,0.43109969519950164,0.0,0.4763444449436085,0.66791540310539
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,12,"An astronaut stands at the bottom, center of a dark alien planet, looking up at a dramatic vast scale of planets and stars, with a blue star clusters and dark space atmosphere in the background.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/7836/candidate_012.png,0.8893319368362427,0.6592947840690613,0.023712022230029106,0.4481228603474797,0.11802769112652203,0.28732905910917084,0.648117447812214
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,9,"An astronaut stands on a dark alien planet, gazing up at enormous planets and a star-filled galaxy, with a deep space background filled with stars, blue nebula clouds, and massive planets.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/7836/candidate_009.png,0.9026756882667542,0.699463427066803,0.026390746235847473,0.6598211719152499,0.37632544606364826,0.46877475046937284,0.6325029324852284
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,10,"A lone astronaut on a dark alien planet looks up at massive planets and stars, with cracked rocky ground beneath, under cosmic backlighting and a deep blue nebula glow.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/7836/candidate_010.png,0.9033759236335754,0.7048807740211487,0.026411131024360657,0.6709303900109308,0.4111607915370227,0.470155531780539,0.6239853252126025
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,5,"An astronaut stands on a dark alien planet, looking up at enormous diagonal planets and a star-filled galaxy. In the foreground, a cracked rocky alien ground and blue star clusters are visible. The astronaut wears a white suit.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-151717_round1_llm_refinement/7836/candidate_005.png,0.8742402791976929,0.6579437255859375,0.02616472728550434,0.2086940567252457,0.10933993503281353,0.4534651610467821,0.5152645382448192
