target,target_key,seed,iteration,family,prompt_type,prompt_index,prompt,generated_path,clip_similarity,lpips,mse
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,4,"A close-up of a serious, blond anime warrior holding an orange fire sword, clad in futuristic silver armor against a dark, smoky, and mystical backdrop.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_3/candidate_004.png,0.8401370048522949,0.6213177442550659,0.03821253031492233
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,5,"a serious blond anime warrior in futuristic silver armor, with a glowing orange fire sword, set against a dark smoky background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_3/candidate_005.png,0.8645756840705872,0.650539219379425,0.059975527226924896
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,6,"a serious blond male anime warrior in futuristic silver armor, holding a glowing orange fire sword in a frontal view",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_3/candidate_006.png,0.9000169038772583,0.657501757144928,0.05979342386126518
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,7,"a heroic blond anime warrior in silver armor, holding a glowing orange fire blade with dramatic low-key lighting",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_3/candidate_007.png,0.8309763073921204,0.6700201630592346,0.05789949744939804
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_only,8,"a serious blond anime warrior in futuristic silver armor, holding a glowing orange fire sword in a centered medium close-up portrait",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_3/candidate_008.png,0.8162022233009338,0.6554268002510071,0.04433875530958176
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,9,"a serious blond male anime warrior in futuristic silver armor, holding glowing orange fire sword, blond messy hair and intense expression",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_3/candidate_009.png,0.8295885920524597,0.6354405879974365,0.05443720519542694
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,10,"blond male anime warrior, holding futuristic silver armor with glowing orange fire sword, teal ghostly smoke, and orange fire spirit",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_3/candidate_010.png,0.8993636965751648,0.6262128353118896,0.055207062512636185
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,11,"anime warrior with blond messy hair and intense expression, wearing futuristic silver armor, holding glowing orange fire sword",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_3/candidate_011.png,0.854810357093811,0.6745657920837402,0.05609117075800896
1159_3.png,1159_3,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,12,"male anime warrior, serious and blond-haired, in futuristic silver armor with glowing orange fire sword and teal ghostly smoke",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_3/candidate_012.png,0.8278692960739136,0.658629834651947,0.0421118400990963
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,1,a small hedgehog-like creature with long spiky orange fur emerging from a carved wooden cube under warm soft studio lighting,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_001.png,0.8276699781417847,0.623642086982727,0.0765497088432312
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,2,a small hedgehog-like creature with spiky orange fur radiating outward like a sunburst from the top of a pale carved cube under soft studio light,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_002.png,0.8203645944595337,0.5945117473602295,0.06477870047092438
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,3,"in a warm brown studio with a matching floor, a small hedgehog-like creature's spiky orange fur protrudes from the top of a pale carved wooden cube under soft warm lighting",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_003.png,0.8371912240982056,0.6718763113021851,0.06275814771652222
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_photo_realism,4,"under warm soft studio lighting, a small hedgehog-like creature's spiky orange fur emerges from the top of a pale carved wooden cube in a warm brown studio with a matching floor",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_004.png,0.7487398982048035,0.5806569457054138,0.05883186310529709
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,5,"a small hedgehog-like creature with very long spiky orange fur emerging from a carved wooden cube viewed from above, with tiny dark eyes and a small snout",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_005.png,0.8838672637939453,0.5693666338920593,0.04723632335662842
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,6,"a hedgehog-like creature with spiky orange fur radiating outward like a sunburst from the top of a pale carved wooden cube with rough vertical grooves and blocky texture, viewed from above",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_006.png,0.7108281254768372,0.6322745680809021,0.059131357818841934
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,7,"a small, spiky, orange-furred creature emerging from the top of a carved wooden cube with rough vertical grooves and blocky texture, viewed from above, with tiny dark eyes and a small snout",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_007.png,0.8133814334869385,0.6047732830047607,0.0401461087167263
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,8,"a small hedgehog-like creature with very long spiky orange fur emerging from a pale carved wooden cube with rough vertical grooves and blocky texture, viewed from slightly above",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_008.png,0.8827097415924072,0.5790003538131714,0.0416104756295681
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,9,"A small, hedgehog-like creature with very long spiky orange fur emerges from the top of a carved wooden cube, set against a warm brown studio background and matching brown floor.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_009.png,0.7316655516624451,0.5654964447021484,0.04813951626420021
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,10,"A surreal, small hedgehog-like creature radiates orange spiky fur from the top of a carved wooden cube, against a plain warm brown backdrop.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_010.png,0.787614107131958,0.5910816788673401,0.04690715670585632
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,11,"A close-up view from slightly above, a hedgehog-like creature with long, spiky orange fur extends from a carved wooden cube, against a warm brown studio environment.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_011.png,0.8881700038909912,0.5414791703224182,0.052678681910037994
1159_7.png,1159_7,1159,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,12,"A small, hedgehog-like creature with spiky orange fur emerges from the top of a cubical wooden sculpture, set on a warm brown studio floor and against a matching backdrop.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/1159_7/candidate_012.png,0.86680006980896,0.556186854839325,0.04081558436155319
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,1,"A lone astronaut stands on a dark, alien planet, looking up at enormous planets and a star-filled galaxy.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_001.png,0.8800671696662903,0.7035092711448669,0.026430394500494003
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,2,"An astronaut stands on the edge of a planet, gazing up at the celestial expanse, with stars, planets, and galaxies stretching out.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_002.png,0.8961846828460693,0.6900919079780579,0.02865408919751644
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,3,"A lone astronaut on a distant planet contemplates the vastness of the galaxy above, where stars, planets, and nebulae swirl.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_003.png,0.8660033345222473,0.75191330909729,0.02341289445757866
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_composition,4,"A small astronaut on the horizon of a planet gazes upward at an epic celestial landscape of planets, stars, and galaxies.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_004.png,0.869128406047821,0.6873142719268799,0.024252690374851227
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,5,"A lone astronaut stands on a cracked rocky alien planet, gazing up at a massive reddish planet crossing diagonally above and a star-filled galaxy.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_005.png,0.9093896150588989,0.6611672043800354,0.021886182948946953
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,6,"An astronaut in a white suit stands at the edge of a planet, looking up at enormous planets, blue star clusters, and a vast galaxy.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_006.png,0.8615131378173828,0.7048287391662598,0.03911042958498001
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,7,"A lone space-suited figure stands on a dark alien world, looking up at a vast galaxy, enormous planets, and a deep, star-filled space.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_007.png,0.9104334115982056,0.7335708737373352,0.028430629521608353
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_detail_focus,8,"A astronaut in a white spacesuit stands on the edge of a planet, gazing up at a massive red planet, star clusters, and a celestial galaxy.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_008.png,0.8359414935112,0.6863372325897217,0.028400344774127007
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,9,"An astronaut stands on a desolate alien planet, gazing up at massive planets and galaxies, with a vast blue nebula and star-filled cosmos.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_009.png,0.9238168001174927,0.729425311088562,0.03857235237956047
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,10,A lone astronaut looks up at enormous alien planets and star-filled galaxies from the dark alien ground with a tiny human silhouette.,/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_010.png,0.9225555062294006,0.7218864560127258,0.025362269952893257
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,11,"A small astronaut centered near the bottom looks up at a huge diagonal planet dominating the upper half, deep outer space filled with stars and a curved planetary horizon.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_011.png,0.8157036304473877,0.6716607213020325,0.02865663729608059
7836.png,7836,7836,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,12,"An astronaut in a white space suit stands on the edge of a planet, looking up at a massive diagonal reddish planet and star-filled galaxies in the vast dark space.",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/7836/candidate_012.png,0.8753888607025146,0.6515522599220276,0.03135274350643158
9338.png,9338,9338,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,1,"a small hamster-like fantasy creature with dragon scales, horns, and tiny wings, in soft magical lighting, set atop an abstract painterly background with swirling colorful smoke and flame-like shapes",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/9338/candidate_001.png,0.8967137932777405,0.6643888354301453,0.042141057550907135
9338.png,9338,9338,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,2,"a hamster-like fantasy creature with colorful dragon scales, large glossy black eyes, and tiny wings, posed in a close-up three-quarter side view facing left, within a swirling colorful abstract painterly background",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/9338/candidate_002.png,0.7759833335876465,0.7869499921798706,0.03125685825943947
9338.png,9338,9338,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,3,"a cute, colorful fantasy creature with dragon scales, small horns, and tiny wings, set against an abstract background of swirling flames and smoke, with warm highlights and soft magical lighting",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/9338/candidate_003.png,0.8147302269935608,0.6716558933258057,0.03376393020153046
9338.png,9338,9338,1,llm_refinement,groq_llama_3.1_refinement_r1_from_subject_background,4,"a fantasy creature resembling a mouse, with dragon scales, horns, and tiny wings, posed in a close-up three-quarter side view facing left, amidst swirling colorful abstract painterly background and soft magical glow",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/9338/candidate_004.png,0.7799631953239441,0.7111523747444153,0.03708372265100479
9338.png,9338,9338,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,5,"a small cut hamster with colorful dragon scales, horns and tiny wings, three-quarter view facing left, abstract painterly background with swirling colorful smoke",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/9338/candidate_005.png,0.8738963603973389,0.6728090643882751,0.03338523581624031
9338.png,9338,9338,1,llm_refinement,groq_llama_3.1_refinement_r1_from_compact_full,6,"a hamster-like creature with large glossy black eyes and colorful dragon scales, abstract painterly background with swirling colorful smoke and flame-like shapes",/home/beflex/Documentos/Bernardo/Estudo/IAG/PROJETO 2/miacd-iag-image-to-prompt/outputs/20260603-145058_round1_llm_refinement/9338/candidate_006.png,0.8323365449905396,0.7367032766342163,0.05962808057665825
